subject,trial,study_time,item_type,trial_type,response
subj01,938,4,word,lure,0
subj01,939,4,word,lure,1
subj01,940,4,word,lure,0
subj01,941,4,word,lure,0
subj01,942,4,word,lure,0
subj01,943,4,word,lure,0
subj01,944,4,word,lure,0
subj01,945,4,word,lure,0
subj01,946,4,word,lure,0
subj01,947,4,word,lure,0
subj01,948,4,word,lure,0
subj01,949,4,word,lure,0
subj01,950,4,word,lure,0
subj01,951,4,word,lure,0
subj01,952,4,word,lure,0
subj01,953,4,word,lure,0
subj01,954,4,word,lure,0
subj01,955,4,word,lure,1
subj01,956,4,word,lure,1
subj01,957,4,word,lure,0
subj01,958,4,word,lure,0
subj01,959,4,word,lure,1
subj01,960,4,word,lure,1
subj01,961,4,word,lure,0
subj01,962,4,word,lure,0
subj01,963,4,word,lure,0
subj01,964,4,word,lure,0
subj01,965,4,word,lure,0
subj01,966,4,word,lure,0
subj01,967,4,word,lure,0
subj01,968,4,word,lure,0
subj01,969,4,word,lure,0
subj01,970,4,word,lure,1
subj01,971,4,word,lure,1
subj01,972,4,word,lure,0
subj01,973,4,word,lure,0
subj01,974,4,word,lure,0
subj01,975,4,word,lure,0
subj01,976,4,word,lure,0
subj01,977,4,word,lure,0
subj01,978,4,word,lure,1
subj01,979,4,word,lure,0
subj01,980,4,word,lure,0
subj01,981,4,word,lure,0
subj01,982,4,word,lure,0
subj01,983,4,word,lure,0
subj01,984,4,word,lure,0
subj01,985,4,word,lure,1
subj01,986,4,word,lure,0
subj01,987,4,word,lure,0
subj01,988,4,word,lure,0
subj01,989,4,word,lure,0
subj01,990,4,word,lure,0
subj01,991,4,word,lure,0
subj01,992,4,word,lure,0
subj01,993,4,word,lure,0
subj01,994,4,word,lure,0
subj01,995,4,word,lure,1
subj01,996,4,word,lure,0
subj01,997,4,word,lure,0
subj01,998,4,word,lure,0
subj01,999,4,word,lure,0
subj01,1000,4,word,lure,0
subj01,1001,4,picture,target,1
subj01,1002,4,picture,target,1
subj01,1003,4,picture,target,0
subj01,1004,4,picture,target,1
subj01,1005,4,picture,target,1
subj01,1006,4,picture,target,1
subj01,1007,4,picture,target,1
subj01,1008,4,picture,target,1
subj01,1009,4,picture,target,1
subj01,1010,4,picture,target,0
subj01,1011,4,picture,target,1
subj01,1012,4,picture,target,1
subj01,1013,4,picture,target,1
subj01,1014,4,picture,target,1
subj01,1015,4,picture,target,1
subj01,1016,4,picture,target,1
subj01,1017,4,picture,target,1
subj01,1018,4,picture,target,1
subj01,1019,4,picture,target,1
subj01,1020,4,picture,target,0
subj01,1021,4,picture,target,1
subj01,1022,4,picture,target,1
subj01,1023,4,picture,target,1
subj01,1024,4,picture,target,1
subj01,1025,4,picture,target,1
subj01,1026,4,picture,target,1
subj01,1027,4,picture,target,1
subj01,1028,4,picture,target,0
subj01,1029,4,picture,target,1
subj01,1030,4,picture,target,1
subj01,1031,4,picture,target,1
subj01,1032,4,picture,target,1
subj01,1033,4,picture,target,1
subj01,1034,4,picture,target,0
subj01,1035,4,picture,target,1
subj01,1036,4,picture,target,1
subj01,1037,4,picture,target,1
subj01,1038,4,picture,target,1
subj01,1039,4,picture,target,1
subj01,1040,4,picture,target,1
subj01,1041,4,picture,target,1
subj01,1042,4,picture,target,1
subj01,1043,4,picture,target,1
subj01,1044,4,picture,target,0
subj01,1045,4,picture,target,1
subj01,1046,4,picture,target,0
subj01,1047,4,picture,target,1
subj01,1048,4,picture,target,1
subj01,1049,4,picture,target,1
subj01,1050,4,picture,target,1
subj01,1051,4,picture,target,1
subj01,1052,4,picture,target,1
subj01,1053,4,picture,target,0
subj01,1054,4,picture,target,1
subj01,1055,4,picture,target,1
subj01,1056,4,picture,target,1
subj01,1057,4,picture,target,0
subj01,1058,4,picture,target,0
subj01,1059,4,picture,target,0
subj01,1060,4,picture,target,1
subj01,1061,4,picture,target,0
subj01,1062,4,picture,target,1
subj01,1063,4,picture,target,1
subj01,1064,4,picture,target,1
subj01,1065,4,picture,target,1
subj01,1066,4,picture,target,1
subj01,1067,4,picture,target,1
subj01,1068,4,picture,target,1
subj01,1069,4,picture,target,1
subj01,1070,4,picture,target,1
subj01,1071,4,picture,target,1
subj01,1072,4,picture,target,1
subj01,1073,4,picture,target,1
subj01,1074,4,picture,target,1
subj01,1075,4,picture,target,0
subj01,1076,4,picture,target,0
subj01,1077,4,picture,target,1
subj01,1078,4,picture,target,1
subj01,1079,4,picture,target,1
subj01,1080,4,picture,target,1
subj01,1081,4,picture,target,1
subj01,1082,4,picture,target,1
subj01,1083,4,picture,target,1
subj01,1084,4,picture,target,1
subj01,1085,4,picture,target,1
subj01,1086,4,picture,target,1
subj01,1087,4,picture,target,1
subj01,1088,4,picture,target,0
subj01,1089,4,picture,target,1
subj01,1090,4,picture,target,0
subj01,1091,4,picture,target,1
subj01,1092,4,picture,target,1
subj01,1093,4,picture,target,1
subj01,1094,4,picture,target,1
subj01,1095,4,picture,target,0
subj01,1096,4,picture,target,1
subj01,1097,4,picture,target,1
subj01,1098,4,picture,target,1
subj01,1099,4,picture,target,1
subj01,1100,4,picture,target,1
subj01,1101,4,picture,lure,0
subj01,1102,4,picture,lure,0
subj01,1103,4,picture,lure,0
subj01,1104,4,picture,lure,1
subj01,1105,4,picture,lure,0
subj01,1106,4,picture,lure,0
subj01,1107,4,picture,lure,0
subj01,1108,4,picture,lure,0
subj01,1109,4,picture,lure,0
subj01,1110,4,picture,lure,0
subj01,1111,4,picture,lure,0
subj01,1112,4,picture,lure,0
subj01,1113,4,picture,lure,0
subj01,1114,4,picture,lure,1
subj01,1115,4,picture,lure,0
subj01,1116,4,picture,lure,0
subj01,1117,4,picture,lure,0
subj01,1118,4,picture,lure,0
subj01,1119,4,picture,lure,0
subj01,1120,4,picture,lure,0
subj01,1121,4,picture,lure,0
subj01,1122,4,picture,lure,0
subj01,1123,4,picture,lure,0
subj01,1124,4,picture,lure,0
subj01,1125,4,picture,lure,0
subj01,1126,4,picture,lure,0
subj01,1127,4,picture,lure,0
subj01,1128,4,picture,lure,1
subj01,1129,4,picture,lure,1
subj01,1130,4,picture,lure,0
subj01,1131,4,picture,lure,1
subj01,1132,4,picture,lure,0
subj01,1133,4,picture,lure,0
subj01,1134,4,picture,lure,0
subj01,1135,4,picture,lure,0
subj01,1136,4,picture,lure,0
subj01,1137,4,picture,lure,0
subj01,1138,4,picture,lure,0
subj01,1139,4,picture,lure,0
subj01,1140,4,picture,lure,0
subj01,1141,4,picture,lure,0
subj01,1142,4,picture,lure,0
subj01,1143,4,picture,lure,0
subj01,1144,4,picture,lure,0
subj01,1145,4,picture,lure,0
subj01,1146,4,picture,lure,0
subj01,1147,4,picture,lure,1
subj01,1148,4,picture,lure,0
subj01,1149,4,picture,lure,0
subj01,1150,4,picture,lure,0
subj01,1151,4,picture,lure,0
subj01,1152,4,picture,lure,0
subj01,1153,4,picture,lure,0
subj01,1154,4,picture,lure,0
subj01,1155,4,picture,lure,1
subj01,1156,4,picture,lure,0
subj01,1157,4,picture,lure,0
subj01,1158,4,picture,lure,0
subj01,1159,4,picture,lure,0
subj01,1160,4,picture,lure,0
subj01,1161,4,picture,lure,0
subj01,1162,4,picture,lure,0
subj01,1163,4,picture,lure,0
subj01,1164,4,picture,lure,0
subj01,1165,4,picture,lure,0
subj01,1166,4,picture,lure,1
subj01,1167,4,picture,lure,0
subj01,1168,4,picture,lure,0
subj01,1169,4,picture,lure,0
subj01,1170,4,picture,lure,0
subj01,1171,4,picture,lure,0
subj01,1172,4,picture,lure,0
subj01,1173,4,picture,lure,0
subj01,1174,4,picture,lure,0
subj01,1175,4,picture,lure,0
subj01,1176,4,picture,lure,0
subj01,1177,4,picture,lure,0
subj01,1178,4,picture,lure,0
subj01,1179,4,picture,lure,0
subj01,1180,4,picture,lure,0
subj01,1181,4,picture,lure,0
subj01,1182,4,picture,lure,0
subj01,1183,4,picture,lure,0
subj01,1184,4,picture,lure,0
subj01,1185,4,picture,lure,0
subj01,1186,4,picture,lure,0
subj01,1187,4,picture,lure,0
subj01,1188,4,picture,lure,0
subj01,1189,4,picture,lure,0
subj01,1190,4,picture,lure,0
subj01,1191,4,picture,lure,0
subj01,1192,4,picture,lure,0
subj01,1193,4,picture,lure,0
subj01,1194,4,picture,lure,0
subj01,1195,4,picture,lure,0
subj01,1196,4,picture,lure,0
subj01,1197,4,picture,lure,0
subj01,1198,4,picture,lure,1
subj01,1199,4,picture,lure,0
subj01,1200,4,picture,lure,0
subj02,1,1,word,target,0
subj02,2,1,word,target,1
subj02,3,1,word,target,0
subj02,4,1,word,target,1
subj02,5,1,word,target,1
subj02,6,1,word,target,0
subj02,7,1,word,target,1
subj02,8,1,word,target,1
subj02,9,1,word,target,1
subj02,10,1,word,target,1
subj02,11,1,word,target,0
subj02,12,1,word,target,1
subj02,13,1,word,target,0
subj02,14,1,word,target,1
subj02,15,1,word,target,1
subj02,16,1,word,target,1
subj02,17,1,word,target,1
subj02,18,1,word,target,0
subj02,19,1,word,target,0
subj02,20,1,word,target,0
subj02,21,1,word,target,0
subj02,22,1,word,target,0
subj02,23,1,word,target,1
subj02,24,1,word,target,1
subj02,25,1,word,target,0
subj02,26,1,word,target,0
subj02,27,1,word,target,0
subj02,28,1,word,target,1
subj02,29,1,word,target,1
subj02,30,1,word,target,0
subj02,31,1,word,target,1
subj02,32,1,word,target,1
subj02,33,1,word,target,1
subj02,34,1,word,target,0
subj02,35,1,word,target,1
subj02,36,1,word,target,1
subj02,37,1,word,target,1
subj02,38,1,word,target,1
subj02,39,1,word,target,0
subj02,40,1,word,target,0
subj02,41,1,word,target,0
subj02,42,1,word,target,1
subj02,43,1,word,target,1
subj02,44,1,word,target,1
subj02,45,1,word,target,0
subj02,46,1,word,target,0
subj02,47,1,word,target,1
subj02,48,1,word,target,1
subj02,49,1,word,target,1
subj02,50,1,word,target,1
subj02,51,1,word,target,0
subj02,52,1,word,target,1
subj02,53,1,word,target,1
subj02,54,1,word,target,0
subj02,55,1,word,target,0
subj02,56,1,word,target,1
subj02,57,1,word,target,1
subj02,58,1,word,target,1
subj02,59,1,word,target,0
subj02,60,1,word,target,1
subj02,61,1,word,target,0
subj02,62,1,word,target,0
subj02,63,1,word,target,1
subj02,64,1,word,target,0
subj02,65,1,word,target,0
subj02,66,1,word,target,0
subj02,67,1,word,target,1
subj02,68,1,word,target,1
subj02,69,1,word,target,0
subj02,70,1,word,target,1
subj02,71,1,word,target,1
subj02,72,1,word,target,1
subj02,73,1,word,target,1
subj02,74,1,word,target,0
subj02,75,1,word,target,1
subj02,76,1,word,target,1
subj02,77,1,word,target,1
subj02,78,1,word,target,1
subj02,79,1,word,target,0
subj02,80,1,word,target,0
subj02,81,1,word,target,1
subj02,82,1,word,target,1
subj02,83,1,word,target,0
subj02,84,1,word,target,1
subj02,85,1,word,target,0
subj02,86,1,word,target,1
subj02,87,1,word,target,1
subj02,88,1,word,target,1
subj02,89,1,word,target,1
subj02,90,1,word,target,1
subj02,91,1,word,target,0
subj02,92,1,word,target,0
subj02,93,1,word,target,0
subj02,94,1,word,target,1
subj02,95,1,word,target,0
subj02,96,1,word,target,0
subj02,97,1,word,target,0
subj02,98,1,word,target,1
subj02,99,1,word,target,1
subj02,100,1,word,target,1
subj02,101,1,word,lure,1
subj02,102,1,word,lure,1
subj02,103,1,word,lure,0
subj02,104,1,word,lure,0
subj02,105,1,word,lure,0
subj02,106,1,word,lure,0
subj02,107,1,word,lure,0
subj02,108,1,word,lure,0
subj02,109,1,word,lure,0
subj02,110,1,word,lure,1
subj02,111,1,word,lure,1
subj02,112,1,word,lure,0
subj02,113,1,word,lure,0
subj02,114,1,word,lure,0
subj02,115,1,word,lure,0
subj02,116,1,word,lure,0
subj02,117,1,word,lure,0
subj02,118,1,word,lure,0
subj02,119,1,word,lure,0
subj02,120,1,word,lure,0
subj02,121,1,word,lure,0
subj02,122,1,word,lure,0
subj02,123,1,word,lure,0
subj02,124,1,word,lure,0
subj02,125,1,word,lure,0
subj02,126,1,word,lure,0
subj02,127,1,word,lure,0
subj02,128,1,word,lure,0
subj02,129,1,word,lure,1
subj02,130,1,word,lure,0
subj02,131,1,word,lure,0
subj02,132,1,word,lure,1
subj02,133,1,word,lure,0
subj02,134,1,word,lure,0
subj02,135,1,word,lure,0
subj02,136,1,word,lure,0
subj02,137,1,word,lure,0
subj02,138,1,word,lure,1
subj02,139,1,word,lure,0
subj02,140,1,word,lure,0
subj02,141,1,word,lure,0
subj02,142,1,word,lure,0
subj02,143,1,word,lure,0
subj02,144,1,word,lure,0
subj02,145,1,word,lure,1
subj02,146,1,word,lure,0
subj02,147,1,word,lure,0
subj02,148,1,word,lure,0
subj02,149,1,word,lure,1
subj02,150,1,word,lure,0
subj02,151,1,word,lure,1
subj02,152,1,word,lure,1
subj02,153,1,word,lure,0
subj02,154,1,word,lure,0
subj02,155,1,word,lure,0
subj02,156,1,word,lure,0
subj02,157,1,word,lure,0
subj02,158,1,word,lure,0
subj02,159,1,word,lure,1
subj02,160,1,word,lure,1
subj02,161,1,word,lure,1
subj02,162,1,word,lure,0
subj02,163,1,word,lure,1
subj02,164,1,word,lure,0
subj02,165,1,word,lure,0
subj02,166,1,word,lure,0
subj02,167,1,word,lure,0
subj02,168,1,word,lure,0
subj02,169,1,word,lure,0
subj02,170,1,word,lure,1
subj02,171,1,word,lure,1
subj02,172,1,word,lure,1
subj02,173,1,word,lure,0
subj02,174,1,word,lure,0
subj02,175,1,word,lure,0
subj02,176,1,word,lure,0
subj02,177,1,word,lure,0
subj02,178,1,word,lure,0
subj02,179,1,word,lure,0
subj02,180,1,word,lure,0
subj02,181,1,word,lure,0
subj02,182,1,word,lure,0
subj02,183,1,word,lure,0
subj02,184,1,word,lure,0
subj02,185,1,word,lure,0
subj02,186,1,word,lure,0
subj02,187,1,word,lure,0
subj02,188,1,word,lure,0
subj02,189,1,word,lure,0
subj02,190,1,word,lure,0
subj02,191,1,word,lure,0
subj02,192,1,word,lure,0
subj02,193,1,word,lure,0
subj02,194,1,word,lure,0
subj02,195,1,word,lure,0
subj02,196,1,word,lure,0
subj02,197,1,word,lure,1
subj02,198,1,word,lure,0
subj02,199,1,word,lure,0
subj02,200,1,word,lure,0
subj02,201,1,picture,target,0
subj02,202,1,picture,target,1
subj02,203,1,picture,target,1
subj02,204,1,picture,target,1
subj02,205,1,picture,target,1
subj02,206,1,picture,target,0
subj02,207,1,picture,target,0
subj02,208,1,picture,target,1
subj02,209,1,picture,target,0
subj02,210,1,picture,target,1
subj02,211,1,picture,target,1
subj02,212,1,picture,target,1
subj02,213,1,picture,target,0
subj02,214,1,picture,target,0
subj02,215,1,picture,target,1
subj02,216,1,picture,target,0
subj02,217,1,picture,target,1
subj02,218,1,picture,target,1
subj02,219,1,picture,target,1
subj02,220,1,picture,target,1
subj02,221,1,picture,target,0
subj02,222,1,picture,target,0
subj02,223,1,picture,target,1
subj02,224,1,picture,target,0
subj02,225,1,picture,target,1
subj02,226,1,picture,target,0
subj02,227,1,picture,target,1
subj02,228,1,picture,target,0
subj02,229,1,picture,target,1
subj02,230,1,picture,target,0
subj02,231,1,picture,target,1
subj02,232,1,picture,target,0
subj02,233,1,picture,target,1
subj02,234,1,picture,target,0
subj02,235,1,picture,target,1
subj02,236,1,picture,target,1
subj02,237,1,picture,target,1
subj02,238,1,picture,target,0
subj02,239,1,picture,target,1
subj02,240,1,picture,target,1
subj02,241,1,picture,target,1
subj02,242,1,picture,target,1
subj02,243,1,picture,target,1
subj02,244,1,picture,target,1
subj02,245,1,picture,target,0
subj02,246,1,picture,target,1
subj02,247,1,picture,target,1
subj02,248,1,picture,target,0
subj02,249,1,picture,target,0
subj02,250,1,picture,target,1
subj02,251,1,picture,target,1
subj02,252,1,picture,target,1
subj02,253,1,picture,target,1
subj02,254,1,picture,target,0
subj02,255,1,picture,target,0
subj02,256,1,picture,target,1
subj02,257,1,picture,target,0
subj02,258,1,picture,target,0
subj02,259,1,picture,target,1
subj02,260,1,picture,target,1
subj02,261,1,picture,target,1
subj02,262,1,picture,target,0
subj02,263,1,picture,target,1
subj02,264,1,picture,target,0
subj02,265,1,picture,target,0
subj02,266,1,picture,target,1
subj02,267,1,picture,target,0
subj02,268,1,picture,target,1
subj02,269,1,picture,target,1
subj02,270,1,picture,target,0
subj02,271,1,picture,target,1
subj02,272,1,picture,target,1
subj02,273,1,picture,target,1
subj02,274,1,picture,target,0
subj02,275,1,picture,target,0
subj02,276,1,picture,target,0
subj02,277,1,picture,target,0
subj02,278,1,picture,target,0
subj02,279,1,picture,target,1
subj02,280,1,picture,target,1
subj02,281,1,picture,target,1
subj02,282,1,picture,target,1
subj02,283,1,picture,target,1
subj02,284,1,picture,target,1
subj02,285,1,picture,target,1
subj02,286,1,picture,target,1
subj02,287,1,picture,target,1
subj02,288,1,picture,target,1
subj02,289,1,picture,target,1
subj02,290,1,picture,target,1
subj02,291,1,picture,target,1
subj02,292,1,picture,target,1
subj02,293,1,picture,target,0
subj02,294,1,picture,target,1
subj02,295,1,picture,target,0
subj02,296,1,picture,target,0
subj02,297,1,picture,target,1
subj02,298,1,picture,target,1
subj02,299,1,picture,target,1
subj02,300,1,picture,target,1
subj02,301,1,picture,lure,0
subj02,302,1,picture,lure,0
subj02,303,1,picture,lure,0
subj02,304,1,picture,lure,0
subj02,305,1,picture,lure,0
subj02,306,1,picture,lure,0
subj02,307,1,picture,lure,0
subj02,308,1,picture,lure,0
subj02,309,1,picture,lure,0
subj02,310,1,picture,lure,0
subj02,311,1,picture,lure,0
subj02,312,1,picture,lure,0
subj02,313,1,picture,lure,0
subj02,314,1,picture,lure,0
subj02,315,1,picture,lure,0
subj02,316,1,picture,lure,0
subj02,317,1,picture,lure,0
subj02,318,1,picture,lure,1
subj02,319,1,picture,lure,1
subj02,320,1,picture,lure,0
subj02,321,1,picture,lure,0
subj02,322,1,picture,lure,0
subj02,323,1,picture,lure,0
subj02,324,1,picture,lure,1
subj02,325,1,picture,lure,0
subj02,326,1,picture,lure,0
subj02,327,1,picture,lure,0
subj02,328,1,picture,lure,0
subj02,329,1,picture,lure,1
subj02,330,1,picture,lure,0
subj02,331,1,picture,lure,0
subj02,332,1,picture,lure,1
subj02,333,1,picture,lure,1
subj02,334,1,picture,lure,0
subj02,335,1,picture,lure,1
subj02,336,1,picture,lure,0
subj02,337,1,picture,lure,1
subj02,338,1,picture,lure,1
subj02,339,1,picture,lure,0
subj02,340,1,picture,lure,0
subj02,341,1,picture,lure,1
subj02,342,1,picture,lure,1
subj02,343,1,picture,lure,0
subj02,344,1,picture,lure,1
subj02,345,1,picture,lure,0
subj02,346,1,picture,lure,0
subj02,347,1,picture,lure,1
subj02,348,1,picture,lure,0
subj02,349,1,picture,lure,0
subj02,350,1,picture,lure,0
subj02,351,1,picture,lure,0
subj02,352,1,picture,lure,0
subj02,353,1,picture,lure,0
subj02,354,1,picture,lure,0
subj02,355,1,picture,lure,0
subj02,356,1,picture,lure,0
subj02,357,1,picture,lure,0
subj02,358,1,picture,lure,0
subj02,359,1,picture,lure,0
subj02,360,1,picture,lure,0
subj02,361,1,picture,lure,0
subj02,362,1,picture,lure,0
subj02,363,1,picture,lure,0
subj02,364,1,picture,lure,0
subj02,365,1,picture,lure,0
subj02,366,1,picture,lure,0
subj02,367,1,picture,lure,0
subj02,368,1,picture,lure,0
subj02,369,1,picture,lure,0
subj02,370,1,picture,lure,1
subj02,371,1,picture,lure,0
subj02,372,1,picture,lure,0
subj02,373,1,picture,lure,0
subj02,374,1,picture,lure,1
subj02,375,1,picture,lure,0
subj02,376,1,picture,lure,0
subj02,377,1,picture,lure,1
subj02,378,1,picture,lure,0
subj02,379,1,picture,lure,0
subj02,380,1,picture,lure,0
subj02,381,1,picture,lure,0
subj02,382,1,picture,lure,0
subj02,383,1,picture,lure,0
subj02,384,1,picture,lure,0
subj02,385,1,picture,lure,0
subj02,386,1,picture,lure,0
subj02,387,1,picture,lure,1
subj02,388,1,picture,lure,0
subj02,389,1,picture,lure,0
subj02,390,1,picture,lure,0
subj02,391,1,picture,lure,0
subj02,392,1,picture,lure,0
subj02,393,1,picture,lure,0
subj02,394,1,picture,lure,0
subj02,395,1,picture,lure,0
subj02,396,1,picture,lure,0
subj02,397,1,picture,lure,0
subj02,398,1,picture,lure,0
subj02,399,1,picture,lure,0
subj02,400,1,picture,lure,0
subj02,401,2,word,target,1
subj02,402,2,word,target,1
subj02,403,2,word,target,1
subj02,404,2,word,target,0
subj02,405,2,word,target,1
subj02,406,2,word,target,1
subj02,407,2,word,target,0
subj02,408,2,word,target,1
subj02,409,2,word,target,1
subj02,410,2,word,target,1
subj02,411,2,word,target,1
subj02,412,2,word,target,1
subj02,413,2,word,target,1
subj02,414,2,word,target,1
subj02,415,2,word,target,1
subj02,416,2,word,target,1
subj02,417,2,word,target,1
subj02,418,2,word,target,1
subj02,419,2,word,target,0
subj02,420,2,word,target,1
subj02,421,2,word,target,1
subj02,422,2,word,target,1
subj02,423,2,word,target,1
subj02,424,2,word,target,1
subj02,425,2,word,target,1
subj02,426,2,word,target,1
subj02,427,2,word,target,1
subj02,428,2,word,target,0
subj02,429,2,word,target,1
subj02,430,2,word,target,1
subj02,431,2,word,target,1
subj02,432,2,word,target,1
subj02,433,2,word,target,1
subj02,434,2,word,target,0
subj02,435,2,word,target,0
subj02,436,2,word,target,1
